35,ibm-eu-de,302,365
35,ibm-eu-de,198,365
35,ibm-eu-de,210,365
35,ibm-eu-de,164,365
35,ibm-eu-de,163,365
35,ibm-eu-de,113,365
35,ibm-eu-de,167,365
35,ibm-eu-de,146,365
35,ibm-eu-de,226,365
35,ibm-eu-de,159,365
35,ibm-eu-de,201,365
35,ibm-eu-de,209,365
35,ibm-eu-de,159,365
35,ibm-eu-de,151,365
35,ibm-eu-de,227,365
35,ibm-eu-de,160,365
35,ibm-eu-de,237,365
35,ibm-eu-de,456,365
35,ibm-eu-de,115,365
35,ibm-eu-de,188,365
35,ibm-eu-de,174,365
35,ibm-eu-de,152,365
35,ibm-eu-de,149,365
35,ibm-eu-de,154,365
35,ibm-eu-de,180,365
35,ibm-eu-de,156,365
35,ibm-eu-de,116,365
35,ibm-eu-de,146,365
35,ibm-eu-de,143,365
35,ibm-eu-de,149,365
35,ibm-eu-de,152,365
35,ibm-eu-de,148,365
35,ibm-eu-de,158,365
35,ibm-eu-de,141,365
35,ibm-eu-de,177,365
35,ibm-eu-de,159,365
35,ibm-eu-de,194,365
35,ibm-eu-de,261,365
35,ibm-eu-de,170,365
35,ibm-eu-de,117,365
35,ibm-eu-de,154,365
35,ibm-eu-de,148,365
35,ibm-eu-de,156,365
35,ibm-eu-de,97,365
35,ibm-eu-de,286,365
35,ibm-eu-de,170,365
35,ibm-eu-de,266,365
35,ibm-eu-de,343,365
35,ibm-eu-de,148,365
35,ibm-eu-de,280,365
35,ibm-eu-de,155,365
35,ibm-eu-de,101,365
35,ibm-eu-de,151,365
35,ibm-eu-de,152,365
35,ibm-eu-de,162,365
35,ibm-eu-de,220,365
35,ibm-eu-de,113,365
35,ibm-eu-de,150,365
35,ibm-eu-de,148,365
35,ibm-eu-de,154,365
35,ibm-eu-de,177,365
35,ibm-eu-de,174,365
35,ibm-eu-de,177,365
35,ibm-eu-de,154,365
35,ibm-eu-de,153,365
35,ibm-eu-de,136,365
35,ibm-eu-de,143,365
35,ibm-eu-de,175,365
35,ibm-eu-de,266,365
35,ibm-eu-de,163,365
35,ibm-eu-de,183,365
35,ibm-eu-de,177,365
35,ibm-eu-de,160,365
35,ibm-eu-de,159,365
35,ibm-eu-de,179,365
35,ibm-eu-de,168,365
35,ibm-eu-de,325,365
35,ibm-eu-de,283,365
35,ibm-eu-de,2162,365
35,ibm-eu-de,931,365
35,ibm-eu-de,149,365
35,ibm-eu-de,105,365
35,ibm-eu-de,199,365
35,ibm-eu-de,144,365
35,ibm-eu-de,148,365
35,ibm-eu-de,166,365
35,ibm-eu-de,142,365
35,ibm-eu-de,172,365
35,ibm-eu-de,155,365
35,ibm-eu-de,249,365
35,ibm-eu-de,171,365
35,ibm-eu-de,179,365
35,ibm-eu-de,151,365
35,ibm-eu-de,140,365
35,ibm-eu-de,175,365
35,ibm-eu-de,153,365
35,ibm-eu-de,106,365
35,ibm-eu-de,192,365
35,ibm-eu-de,276,365
35,ibm-eu-de,156,365
36,ibm-eu-gb,284,747
36,ibm-eu-gb,224,747
36,ibm-eu-gb,227,747
36,ibm-eu-gb,275,747
36,ibm-eu-gb,220,747
36,ibm-eu-gb,304,747
36,ibm-eu-gb,200,747
36,ibm-eu-gb,228,747
36,ibm-eu-gb,245,747
36,ibm-eu-gb,233,747
36,ibm-eu-gb,207,747
36,ibm-eu-gb,217,747
36,ibm-eu-gb,230,747
36,ibm-eu-gb,211,747
36,ibm-eu-gb,189,747
36,ibm-eu-gb,218,747
36,ibm-eu-gb,195,747
36,ibm-eu-gb,193,747
36,ibm-eu-gb,242,747
36,ibm-eu-gb,200,747
36,ibm-eu-gb,192,747
36,ibm-eu-gb,195,747
36,ibm-eu-gb,227,747
36,ibm-eu-gb,249,747
36,ibm-eu-gb,210,747
36,ibm-eu-gb,204,747
36,ibm-eu-gb,221,747
36,ibm-eu-gb,187,747
36,ibm-eu-gb,203,747
36,ibm-eu-gb,194,747
36,ibm-eu-gb,261,747
36,ibm-eu-gb,204,747
36,ibm-eu-gb,254,747
36,ibm-eu-gb,232,747
36,ibm-eu-gb,124,747
36,ibm-eu-gb,225,747
36,ibm-eu-gb,194,747
36,ibm-eu-gb,196,747
36,ibm-eu-gb,211,747
36,ibm-eu-gb,221,747
36,ibm-eu-gb,221,747
36,ibm-eu-gb,204,747
36,ibm-eu-gb,174,747
36,ibm-eu-gb,167,747
36,ibm-eu-gb,228,747
36,ibm-eu-gb,231,747
36,ibm-eu-gb,222,747
36,ibm-eu-gb,200,747
36,ibm-eu-gb,227,747
36,ibm-eu-gb,206,747
36,ibm-eu-gb,223,747
36,ibm-eu-gb,223,747
36,ibm-eu-gb,269,747
36,ibm-eu-gb,185,747
36,ibm-eu-gb,232,747
36,ibm-eu-gb,129,747
36,ibm-eu-gb,208,747
36,ibm-eu-gb,219,747
36,ibm-eu-gb,188,747
36,ibm-eu-gb,193,747
36,ibm-eu-gb,239,747
36,ibm-eu-gb,222,747
36,ibm-eu-gb,230,747
36,ibm-eu-gb,278,747
36,ibm-eu-gb,209,747
36,ibm-eu-gb,208,747
36,ibm-eu-gb,260,747
36,ibm-eu-gb,205,747
36,ibm-eu-gb,239,747
36,ibm-eu-gb,203,747
36,ibm-eu-gb,253,747
