Running 1m test @ https://node-matrix-linux-167-westeurope.azurewebsites.net/api/matrix
  2 threads and 50 connections
  Thread calibration: mean lat.: 358.806ms, rate sampling interval: 955ms
  Thread calibration: mean lat.: 359.682ms, rate sampling interval: 969ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency   375.17ms  128.52ms 969.73ms   72.32%
    Req/Sec    24.66      2.48    34.00     87.38%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%  379.14ms
 75.000%  444.42ms
 90.000%  520.96ms
 99.000%  743.93ms
 99.900%  956.41ms
 99.990%  970.24ms
 99.999%  970.24ms
100.000%  970.24ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

      96.383     0.000000            1         1.00
     175.487     0.100000          250         1.11
     280.319     0.200000          501         1.25
     326.655     0.300000          750         1.43
     357.119     0.400000         1001         1.67
     379.135     0.500000         1251         2.00
     392.703     0.550000         1379         2.22
     404.991     0.600000         1501         2.50
     418.303     0.650000         1625         2.86
     430.335     0.700000         1752         3.33
     444.415     0.750000         1877         4.00
     452.863     0.775000         1938         4.44
     462.591     0.800000         2002         5.00
     470.783     0.825000         2064         5.71
     483.583     0.850000         2125         6.67
     499.711     0.875000         2189         8.00
     509.439     0.887500         2219         8.89
     520.959     0.900000         2250        10.00
     534.015     0.912500         2284        11.43
     548.351     0.925000         2313        13.33
     561.151     0.937500         2344        16.00
     570.367     0.943750         2360        17.78
     579.071     0.950000         2375        20.00
     589.311     0.956250         2392        22.86
     600.575     0.962500         2407        26.67
     613.375     0.968750         2422        32.00
     622.079     0.971875         2430        35.56
     638.975     0.975000         2439        40.00
     663.039     0.978125         2446        45.71
     698.879     0.981250         2455        53.33
     712.703     0.984375         2461        64.00
     724.991     0.985938         2465        71.11
     729.087     0.987500         2469        80.00
     742.911     0.989062         2473        91.43
     752.127     0.990625         2477       106.67
     761.855     0.992188         2481       128.00
     769.535     0.992969         2483       142.22
     771.071     0.993750         2485       160.00
     776.703     0.994531         2487       182.86
     814.079     0.995313         2489       213.33
     903.167     0.996094         2491       256.00
     910.847     0.996484         2492       284.44
     918.527     0.996875         2493       320.00
     923.135     0.997266         2494       365.71
     940.543     0.997656         2495       426.67
     942.079     0.998047         2496       512.00
     942.079     0.998242         2496       568.89
     948.223     0.998437         2497       640.00
     948.223     0.998633         2497       731.43
     956.415     0.998828         2498       853.33
     956.415     0.999023         2498      1024.00
     956.415     0.999121         2498      1137.78
     961.535     0.999219         2499      1280.00
     961.535     0.999316         2499      1462.86
     961.535     0.999414         2499      1706.67
     961.535     0.999512         2499      2048.00
     961.535     0.999561         2499      2275.56
     970.239     0.999609         2500      2560.00
     970.239     1.000000         2500          inf
#[Mean    =      375.174, StdDeviation   =      128.522]
#[Max     =      969.728, Total count    =         2500]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  2952 requests in 1.00m, 763.95KB read
Requests/sec:     49.07
Transfer/sec:     12.70KB
