cloud,runtime,memory_mb,region,total_ms,measured_ms,latency_ms,name
google,python,256,europe-west1,3236,3119,117,google-python-256
google,python,256,europe-west1,3546,3110,436,google-python-256
google,python,256,europe-west1,3218,3103,115,google-python-256
google,python,256,europe-west1,3345,3245,100,google-python-256
google,python,256,europe-west1,3228,3118,110,google-python-256
google,python,256,europe-west1,3418,3306,112,google-python-256
google,python,256,europe-west1,3210,3094,116,google-python-256
google,python,256,europe-west1,3223,3107,116,google-python-256
google,python,256,europe-west1,3216,3110,106,google-python-256
google,python,256,europe-west1,3204,3094,110,google-python-256
google,python,256,europe-west1,3120,3007,113,google-python-256
google,python,256,europe-west1,3427,3221,206,google-python-256
google,python,256,europe-west1,3333,3126,207,google-python-256
google,python,256,europe-west1,3404,3204,200,google-python-256
google,python,256,europe-west1,3575,3087,488,google-python-256
google,python,256,europe-west1,3293,3098,195,google-python-256
google,python,256,europe-west1,3325,3216,109,google-python-256
google,python,256,europe-west1,3309,3109,200,google-python-256
google,python,256,europe-west1,3310,3103,207,google-python-256
google,python,256,europe-west1,3313,3114,199,google-python-256
google,python,256,europe-west1,3383,3273,110,google-python-256
google,python,256,europe-west1,3388,3202,186,google-python-256
google,python,256,europe-west1,3093,2966,127,google-python-256
google,python,256,europe-west1,3479,3305,174,google-python-256
google,python,256,europe-west1,3929,3307,622,google-python-256
google,python,256,europe-west1,3048,2941,107,google-python-256
google,python,256,europe-west1,3248,3127,121,google-python-256
google,python,256,europe-west1,3063,2962,101,google-python-256
google,python,256,europe-west1,3067,2966,101,google-python-256
google,python,256,europe-west1,3153,3050,103,google-python-256
google,python,256,europe-west1,3259,3109,150,google-python-256
google,python,256,europe-west1,3249,3123,126,google-python-256
google,python,256,europe-west1,3150,3049,101,google-python-256
google,python,256,europe-west1,3357,3245,112,google-python-256
google,python,256,europe-west1,3048,2947,101,google-python-256
google,python,256,europe-west1,3158,3048,110,google-python-256
google,python,256,europe-west1,3156,3019,137,google-python-256
google,python,256,europe-west1,3143,2952,191,google-python-256
google,python,256,europe-west1,3143,3043,100,google-python-256
google,python,256,europe-west1,3238,3031,207,google-python-256
google,python,256,europe-west1,3460,3150,310,google-python-256
google,python,256,europe-west1,3265,3108,157,google-python-256
google,python,256,europe-west1,3327,3110,217,google-python-256
google,python,256,europe-west1,3234,3093,141,google-python-256
google,python,256,europe-west1,3155,3045,110,google-python-256
google,python,256,europe-west1,3347,3206,141,google-python-256
google,python,256,europe-west1,3341,3198,143,google-python-256
google,python,256,europe-west1,3231,3115,116,google-python-256
google,python,256,europe-west1,3229,3124,105,google-python-256
google,python,256,europe-west1,3233,3111,122,google-python-256
google,python,256,europe-west1,3230,3111,119,google-python-256
google,python,256,europe-west1,3228,3114,114,google-python-256
google,python,256,europe-west1,3515,3300,215,google-python-256
google,python,256,europe-west1,3240,3128,112,google-python-256
google,python,256,europe-west1,3128,3023,105,google-python-256
google,python,256,europe-west1,3227,3118,109,google-python-256
google,python,256,europe-west1,3132,3031,101,google-python-256
google,python,256,europe-west1,3236,3107,129,google-python-256
google,python,256,europe-west1,3324,3214,110,google-python-256
google,python,256,europe-west1,3220,3103,117,google-python-256
google,python,256,europe-west1,3307,3192,115,google-python-256
google,python,256,europe-west1,3472,3311,161,google-python-256
google,python,256,europe-west1,3464,3296,168,google-python-256
google,python,256,europe-west1,3178,3064,114,google-python-256
google,python,256,europe-west1,3168,3071,97,google-python-256
google,python,256,europe-west1,3041,2933,108,google-python-256
google,python,256,europe-west1,3323,3212,111,google-python-256
google,python,256,europe-west1,3322,3201,121,google-python-256
google,python,256,europe-west1,3245,3138,107,google-python-256
google,python,256,europe-west1,3311,3196,115,google-python-256
google,python,256,europe-west1,3320,3105,215,google-python-256
google,python,256,europe-west1,3426,3192,234,google-python-256
google,python,256,europe-west1,3425,3207,218,google-python-256
google,python,256,europe-west1,3225,3115,110,google-python-256
google,python,256,europe-west1,3329,3112,217,google-python-256
google,python,256,europe-west1,3208,3098,110,google-python-256
google,python,256,europe-west1,3308,3202,106,google-python-256
google,python,256,europe-west1,3199,2907,292,google-python-256
google,python,256,europe-west1,3407,3208,199,google-python-256
google,python,512,europe-west1,1548,1417,131,google-python-512
google,python,512,europe-west1,1750,1627,123,google-python-512
google,python,512,europe-west1,1569,1435,134,google-python-512
google,python,512,europe-west1,1544,1418,126,google-python-512
google,python,512,europe-west1,1632,1511,121,google-python-512
google,python,512,europe-west1,1479,1409,70,google-python-512
google,python,512,europe-west1,1453,1391,62,google-python-512
google,python,512,europe-west1,1564,1444,120,google-python-512
google,python,512,europe-west1,1467,1404,63,google-python-512
google,python,512,europe-west1,1695,1538,157,google-python-512
google,python,512,europe-west1,1635,1505,130,google-python-512
google,python,512,europe-west1,1481,1418,63,google-python-512
google,python,512,europe-west1,1585,1460,125,google-python-512
google,python,512,europe-west1,1656,1526,130,google-python-512
google,python,512,europe-west1,1628,1424,204,google-python-512
google,python,512,europe-west1,1658,1534,124,google-python-512
google,python,512,europe-west1,1650,1523,127,google-python-512
google,python,512,europe-west1,1645,1532,113,google-python-512
google,python,512,europe-west1,1470,1389,81,google-python-512
google,python,512,europe-west1,1637,1449,188,google-python-512
google,python,512,europe-west1,1524,1447,77,google-python-512
google,python,512,europe-west1,1579,1512,67,google-python-512
google,python,512,europe-west1,1690,1544,146,google-python-512
google,python,512,europe-west1,1827,1629,198,google-python-512
google,python,512,europe-west1,1419,1318,101,google-python-512
google,python,512,europe-west1,1650,1511,139,google-python-512
google,python,512,europe-west1,1672,1525,147,google-python-512
google,python,512,europe-west1,1582,1443,139,google-python-512
google,python,512,europe-west1,1487,1427,60,google-python-512
google,python,512,europe-west1,1687,1582,105,google-python-512
google,python,512,europe-west1,1359,1285,74,google-python-512
google,python,512,europe-west1,1748,1610,138,google-python-512
google,python,512,europe-west1,1718,1526,192,google-python-512
google,python,512,europe-west1,1689,1490,199,google-python-512
google,python,512,europe-west1,1686,1542,144,google-python-512
google,python,512,europe-west1,1471,1413,58,google-python-512
google,python,512,europe-west1,1643,1503,140,google-python-512
google,python,512,europe-west1,1798,1620,178,google-python-512
google,python,512,europe-west1,1540,1471,69,google-python-512
google,python,512,europe-west1,1724,1592,132,google-python-512
google,python,512,europe-west1,1447,1383,64,google-python-512
google,python,512,europe-west1,1571,1463,108,google-python-512
google,python,512,europe-west1,1615,1481,134,google-python-512
google,python,512,europe-west1,1543,1479,64,google-python-512
google,python,512,europe-west1,1417,1351,66,google-python-512
google,python,512,europe-west1,1461,1398,63,google-python-512
google,python,512,europe-west1,1646,1534,112,google-python-512
google,python,512,europe-west1,1687,1527,160,google-python-512
google,python,512,europe-west1,1541,1485,56,google-python-512
google,python,512,europe-west1,1539,1430,109,google-python-512
google,python,512,europe-west1,1630,1557,73,google-python-512
google,python,512,europe-west1,1641,1528,113,google-python-512
google,python,512,europe-west1,1567,1455,112,google-python-512
google,python,512,europe-west1,1731,1521,210,google-python-512
google,python,512,europe-west1,1626,1556,70,google-python-512
google,python,512,europe-west1,1619,1515,104,google-python-512
google,python,512,europe-west1,1589,1433,156,google-python-512
google,python,512,europe-west1,1351,1286,65,google-python-512
google,python,512,europe-west1,1539,1427,112,google-python-512
google,python,512,europe-west1,1407,1329,78,google-python-512
google,python,512,europe-west1,1627,1551,76,google-python-512
google,python,512,europe-west1,1860,1712,148,google-python-512
google,python,512,europe-west1,1747,1626,121,google-python-512
google,python,512,europe-west1,1846,1726,120,google-python-512
google,python,512,europe-west1,1587,1467,120,google-python-512
google,python,512,europe-west1,1711,1611,100,google-python-512
google,python,512,europe-west1,1683,1529,154,google-python-512
google,python,512,europe-west1,1588,1489,99,google-python-512
google,python,512,europe-west1,1532,1474,58,google-python-512
google,python,512,europe-west1,2014,1626,388,google-python-512
google,python,512,europe-west1,1600,1535,65,google-python-512
google,python,512,europe-west1,1605,1535,70,google-python-512
google,python,512,europe-west1,1961,1540,421,google-python-512
google,python,512,europe-west1,1722,1610,112,google-python-512
google,python,512,europe-west1,1698,1626,72,google-python-512
google,python,512,europe-west1,1608,1551,57,google-python-512
google,python,512,europe-west1,1827,1625,202,google-python-512
google,python,512,europe-west1,1671,1593,78,google-python-512
google,python,512,europe-west1,2082,1591,491,google-python-512
google,python,512,europe-west1,1689,1621,68,google-python-512
google,python,512,europe-west1,1645,1436,209,google-python-512
google,python,512,europe-west1,1603,1540,63,google-python-512
google,python,512,europe-west1,1705,1545,160,google-python-512
google,python,512,europe-west1,1730,1514,216,google-python-512
google,python,512,europe-west1,1751,1544,207,google-python-512
google,python,512,europe-west1,1650,1492,158,google-python-512
google,python,512,europe-west1,1672,1603,69,google-python-512
google,python,512,europe-west1,1600,1530,70,google-python-512
google,python,512,europe-west1,1917,1709,208,google-python-512
google,python,512,europe-west1,1643,1526,117,google-python-512
google,python,512,europe-west1,1547,1476,71,google-python-512
google,python,512,europe-west1,1582,1432,150,google-python-512
google,python,512,europe-west1,1869,1692,177,google-python-512
google,python,512,europe-west1,1552,1489,63,google-python-512
google,python,512,europe-west1,1663,1532,131,google-python-512
google,python,512,europe-west1,1560,1433,127,google-python-512
google,python,512,europe-west1,1470,1335,135,google-python-512
google,python,512,europe-west1,1521,1396,125,google-python-512
google,python,512,europe-west1,1635,1510,125,google-python-512
google,python,512,europe-west1,1460,1334,126,google-python-512
google,python,1024,europe-west1,1246,845,401,google-python-1024
google,python,1024,europe-west1,929,834,95,google-python-1024
google,python,1024,europe-west1,955,861,94,google-python-1024
google,python,1024,europe-west1,942,846,96,google-python-1024
google,python,1024,europe-west1,985,885,100,google-python-1024
google,python,1024,europe-west1,903,816,87,google-python-1024
google,python,1024,europe-west1,863,778,85,google-python-1024
google,python,1024,europe-west1,933,851,82,google-python-1024
google,python,1024,europe-west1,1009,922,87,google-python-1024
