name,time,ms,measured_ms,provider,language,memory,region
factors,1579181786377181059,253,46.4455,ibm,dotnet,128,eu-de
factors,1579181786393045165,272,95,ibm,go,128,eu-de
factors,1579181786461772722,338,85.6053,azure,dotnet,128,westeurope
factors,1579181786551732000,5433,5346.249,azureWindows,node,128,westeurope
factors,1579181786648157351,523,245.42030000000003,azureWindows,dotnet,128,westeurope
factors,1579181786864950241,742,670.3901000000001,aws,dotnet,128,eu-central-1
factors,1579181786942062686,823,678.0495643615723,ibm,python,128,eu-de
factors,1579181787110007767,994,927,google,go,128,europe-west1
factors,1579181787179055083,1058,979,aws,go,128,eu-central-1
factors,1579181787539346337,1416,1182.687759399414,azure,python,128,westeurope
factors,1579181787703264130,11584,11363.114,azureWindows,node,128,westeurope
factors,1579181787921134953,1801,1577.583,ibm,node,128,eu-de
factors,1579181788524992314,7414,7293.971300125122,google,python,128,europe-west1
factors,1579181788525117496,2403,2131.281,azure,node,128,westeurope
factors,1579181788695640419,17581,17100.246,aws,node,128,eu-central-1
factors,1579181789204402668,8092,7955.899238586426,aws,python,128,eu-central-1
factors,1579181791339033948,210,47.321000000000005,ibm,dotnet,128,eu-de
factors,1579181791370465001,242,91.6601,azure,dotnet,128,westeurope
factors,1579181791414844022,290,95,ibm,go,128,eu-de
factors,1579181791486371108,356,246.15470000000002,azureWindows,dotnet,128,westeurope
factors,1579181791801129780,5676,5322.121,azureWindows,node,128,westeurope
factors,1579181791866716018,740,678.5394,aws,dotnet,128,eu-central-1
factors,1579181791961706771,840,678.3080101013184,ibm,python,128,eu-de
factors,1579181792008629703,15893,15579.308,google,node,128,europe-west1
factors,1579181792099006120,974,881,aws,go,128,eu-central-1
factors,1579181792211475386,1092,1002,google,go,128,europe-west1
factors,1579181792524460495,1397,1202.7926445007324,azure,python,128,westeurope
factors,1579181792835168178,6719,6596.728324890137,google,python,128,europe-west1
factors,1579181792980249721,16864,16628.842,aws,node,128,eu-central-1
factors,1579181792980269896,1859,1612.095,ibm,node,128,eu-de
factors,1579181793347949019,2221,2067.36,azure,node,128,westeurope
factors,1579181794139978451,8020,7854.541301727295,aws,python,128,eu-central-1
factors,1579181795466075236,14354,14200.906,google,node,128,europe-west1
factors,1579181796337887440,209,47.542300000000004,ibm,dotnet,128,eu-de
factors,1579181796383537515,255,87.8687,azure,dotnet,128,westeurope
factors,1579181796417984144,293,94,ibm,go,128,eu-de
factors,1579181796513677774,383,250.0652,azureWindows,dotnet,128,westeurope
factors,1579181796865380061,738,666.4411,aws,dotnet,128,eu-central-1
factors,1579181796967440513,845,678.26247215271,ibm,python,128,eu-de
factors,1579181797125257090,1001,908,aws,go,128,eu-central-1
factors,1579181797211890986,1092,1004,google,go,128,europe-west1
factors,1579181797502937063,1375,1218.980312347412,azure,python,128,westeurope
factors,1579181797509829780,6381,6228.984,azureWindows,node,128,westeurope
factors,1579181798068407847,1946,1736.725,ibm,node,128,eu-de
factors,1579181798091527948,16979,16817.765,aws,node,128,eu-central-1
factors,1579181798660593720,2535,2040.458,azure,node,128,westeurope
factors,1579181799188041269,8066,7886.83819770813,aws,python,128,eu-central-1
factors,1579181799819498727,8699,8410.106658935547,google,python,128,europe-west1
factors,1579181801347113279,219,47.6231,ibm,dotnet,128,eu-de
factors,1579181801382837759,249,87.6994,azure,dotnet,128,westeurope
factors,1579181801384503696,258,94,ibm,go,128,eu-de
factors,1579181801491724854,5362,5234.714,azureWindows,node,128,westeurope
factors,1579181801572740091,441,280.19980000000004,azureWindows,dotnet,128,westeurope
factors,1579181801895896007,769,681.8572,aws,dotnet,128,eu-central-1
factors,1579181801947354710,823,679.4915199279785,ibm,python,128,eu-de
factors,1579181802116662437,996,908,google,go,128,europe-west1
factors,1579181802182015317,1055,957,aws,go,128,eu-central-1
factors,1579181802536758807,1409,1213.179111480713,azure,python,128,westeurope
factors,1579181802935967443,16816,16699.197,aws,node,128,eu-central-1
factors,1579181802948687739,1826,1621.548,ibm,node,128,eu-de
factors,1579181802967505507,16849,16728.617,google,node,128,europe-west1
factors,1579181803327873570,2201,2008.456,azure,node,128,westeurope
factors,1579181804160230608,8037,7917.238712310791,aws,python,128,eu-central-1
factors,1579181804727248123,8606,8479.066610336304,google,python,128,europe-west1
factors,1579181806158972634,15039,14805.521,google,node,128,europe-west1
factors,1579181806319552778,191,48.4681,ibm,dotnet,128,eu-de
factors,1579181806345379233,217,87.3071,azure,dotnet,128,westeurope
factors,1579181806392136161,266,94,ibm,go,128,eu-de
factors,1579181806503537447,374,247.0979,azureWindows,dotnet,128,westeurope
factors,1579181806886422200,759,662.59,aws,dotnet,128,eu-central-1
factors,1579181806967238901,844,673.7768650054932,ibm,python,128,eu-de
factors,1579181807143052795,1016,940,aws,go,128,eu-central-1
factors,1579181807214971635,1093,1005,google,go,128,europe-west1
factors,1579181807642262235,1515,1300.4062175750732,azure,python,128,westeurope
factors,1579181807763025197,6634,6442.825,azureWindows,node,128,westeurope
factors,1579181807976716615,1854,1628.005,ibm,node,128,eu-de
factors,1579181808330944431,7209,7008.991479873657,google,python,128,europe-west1
factors,1579181808391740665,2265,2063.279,azure,node,128,westeurope
factors,1579181808597502457,17473,17330.954,aws,node,128,eu-central-1
factors,1579181809209602581,8086,7897.531270980835,aws,python,128,eu-central-1
factors,1579181811259296739,15138,15008.226,google,node,128,europe-west1
factors,1579181811328931342,197,47.0763,ibm,dotnet,128,eu-de
factors,1579181811332655536,201,84.53070000000001,azure,dotnet,128,westeurope
factors,1579181811390642132,262,94,ibm,go,128,eu-de
factors,1579181811482471934,350,240.01250000000002,azureWindows,dotnet,128,westeurope
factors,1579181811626898959,5498,5312.674,azureWindows,node,128,westeurope
factors,1579181811868054497,739,676.5232000000001,aws,dotnet,128,eu-central-1
factors,1579181811972354846,847,676.4957904815674,ibm,python,128,eu-de
factors,1579181812119140935,992,912,aws,go,128,eu-central-1
factors,1579181812209777895,1087,1024,google,go,128,europe-west1
factors,1579181812545120060,1414,1215.5990600585938,azure,python,128,westeurope
factors,1579181812921871643,16798,16677.405,aws,node,128,eu-central-1
factors,1579181812943986646,1819,1584.789,ibm,node,128,eu-de
factors,1579181813519535638,2391,2214.822,azure,node,128,westeurope
factors,1579181813735742852,7614,7492.298603057861,google,python,128,europe-west1
factors,1579181814101179352,7977,7817.235946655273,aws,python,128,eu-central-1
factors,1579181816384564488,252,88.38810000000001,azure,dotnet,128,westeurope
factors,1579181816513380383,378,249.07950000000002,azureWindows,dotnet,128,westeurope
factors,1579181816886772381,755,662.4308,aws,dotnet,128,eu-central-1
factors,1579181817107586089,984,904,google,go,128,europe-west1
factors,1579181817143029374,1013,931,aws,go,128,eu-central-1
factors,1579181817215908815,16094,15900.707,google,node,128,europe-west1
factors,1579181817581559781,1450,1268.2907581329346,azure,python,128,westeurope
factors,1579181817795960154,1668,596.6343879699707,ibm,python,128,eu-de
factors,1579181818033823906,16908,16757.326,aws,node,128,eu-central-1
factors,1579181818335304925,7203,7082.259,azureWindows,node,128,westeurope
factors,1579181818407787956,2277,2052.671,azure,node,128,westeurope
factors,1579181818511489396,7388,7188.093423843384,google,python,128,europe-west1
factors,1579181819069052906,2941,1767.186,ibm,node,128,eu-de
factors,1579181819207706564,8082,7923.837184906006,aws,python,128,eu-central-1
factors,1579181821444940945,5310,5190.407,azureWindows,node,128,westeurope
factors,1579181821445362254,313,87.4884,azure,dotnet,128,westeurope
factors,1579181821648513588,514,241.60420000000002,azureWindows,dotnet,128,westeurope
factors,1579181821866680012,736,666.1067,aws,dotnet,128,eu-central-1
factors,1579181821971222707,844,601.6616821289062,ibm,python,128,eu-de
factors,1579181822102890726,974,904,aws,go,128,eu-central-1
factors,1579181822305902155,1181,1098,google,go,128,europe-west1
factors,1579181822518069400,1387,1179.2645454406738,azure,python,128,westeurope
factors,1579181822956797691,16831,16674.344,aws,node,128,eu-central-1
factors,1579181823047625125,1921,1685.416,ibm,node,128,eu-de
factors,1579181823539912557,7414,7096.660852432251,google,python,128,europe-west1
factors,1579181823568983039,17446,17317.629,google,node,128,europe-west1
factors,1579181823627382514,2497,2207.361,azure,node,128,westeurope
factors,1579181824159925982,8031,7870.491504669189,aws,python,128,eu-central-1
factors,1579181826635293757,15493,14888.806,google,node,128,europe-west1
factors,1579181826845480983,217,82.9304,azure,dotnet,128,westeurope
factors,1579181827010964821,379,246.94080000000002,azureWindows,dotnet,128,westeurope
factors,1579181827367318920,740,654.5451,aws,dotnet,128,eu-central-1
factors,1579181827407226135,785,587.770938873291,ibm,python,128,eu-de
factors,1579181827474901520,6342,6041.67,azureWindows,node,128,westeurope
factors,1579181827613374392,996,902,google,go,128,europe-west1
factors,1579181827641917046,1017,924,aws,go,128,eu-central-1
factors,1579181827999533777,1372,1190.7973289489746,azure,python,128,westeurope
factors,1579181828321339373,7195,6997.552394866943,google,python,128,europe-west1
factors,1579181828496738939,17369,17230.424,aws,node,128,eu-central-1
factors,1579181828563812881,1943,1710.519,ibm,node,128,eu-de
factors,1579181828992943884,2367,2171.599,azure,node,128,westeurope
factors,1579181829170151078,8042,7886.164426803589,aws,python,128,eu-central-1
factors,1579181830002352509,13869,83.79610000000001,ibm,dotnet,128,eu-de
factors,1579181830017090190,3386,88.3823,ibm,dotnet,128,eu-de
factors,1579181830044248472,8912,90.48830000000001,ibm,dotnet,128,eu-de
factors,1579181831853791742,232,80.8249,azure,dotnet,128,westeurope
factors,1579181831871010283,248,84.9165,ibm,dotnet,128,eu-de
factors,1579181832028974170,405,284.5469,azureWindows,dotnet,128,westeurope
factors,1579181832031726399,5401,5244.661,azureWindows,node,128,westeurope
factors,1579181832156433021,16029,15898.479,google,node,128,europe-west1
factors,1579181832384085196,763,693.6916,aws,dotnet,128,eu-central-1
factors,1579181832448380922,831,589.5800590515137,ibm,python,128,eu-de
factors,1579181832610428528,997,898,google,go,128,europe-west1
factors,1579181832621306342,1002,932,aws,go,128,eu-central-1
factors,1579181832969353692,1348,1191.6382312774658,azure,python,128,westeurope
factors,1579181832980592863,16851,16668.189,aws,node,128,eu-central-1
factors,1579181833541411989,1925,1702.703,ibm,node,128,eu-de
factors,1579181833737377139,7118,6901.82089805603,google,python,128,europe-west1
factors,1579181833844389578,2224,2063.312,azure,node,128,westeurope
factors,1579181834662807489,8038,7863.243341445923,aws,python,128,eu-central-1
factors,1579181836415910135,15290,15096.922,google,node,128,europe-west1
factors,1579181836833813761,209,84.5173,azure,dotnet,128,westeurope
factors,1579181836895887924,270,81.1842,ibm,dotnet,128,eu-de
factors,1579181836995811201,369,236.79610000000002,azureWindows,dotnet,128,westeurope
factors,1579181837344786292,720,661.8542,aws,dotnet,128,eu-central-1
factors,1579181837372693100,5752,95,ibm,go,128,eu-de
factors,1579181837395858753,778,597.4991321563721,ibm,python,128,eu-de
factors,1579181837410824266,796,725,google,go,128,europe-west1
factors,1579181837442618900,16313,94,ibm,go,128,eu-de
factors,1579181837471612648,10846,102,ibm,go,128,eu-de
factors,1579181837489610695,21359,88,ibm,go,128,eu-de
factors,1579181837640172232,1020,944,aws,go,128,eu-central-1
factors,1579181837807499316,1187,60,ibm,go,128,eu-de
factors,1579181837911511847,16784,16645.605,aws,node,128,eu-central-1
factors,1579181837976364237,1352,1188.8892650604248,azure,python,128,westeurope
factors,1579181838266716459,6643,6514.413,azureWindows,node,128,westeurope
factors,1579181838571804031,1954,1707.951,ibm,node,128,eu-de
factors,1579181839044149402,7429,7216.6993618011475,google,python,128,europe-west1
factors,1579181839107806224,2486,2265.959,azure,node,128,westeurope
factors,1579181839673907542,8055,7868.683576583862,aws,python,128,eu-central-1
factors,1579181841834895129,213,61,ibm,go,128,eu-de
factors,1579181841840184446,214,93.02300000000001,azure,dotnet,128,westeurope
factors,1579181841870889459,245,82.5089,ibm,dotnet,128,eu-de
factors,1579181841997701476,370,257.91880000000003,azureWindows,dotnet,128,westeurope
factors,1579181842120809856,5495,5355.014,azureWindows,node,128,westeurope
factors,1579181842382854431,759,662.6376,aws,dotnet,128,eu-central-1
factors,1579181842396290824,776,604.6042442321777,ibm,python,128,eu-de
factors,1579181842641957310,1020,945,aws,go,128,eu-central-1
factors,1579181842667817794,16047,15899.744,google,node,128,europe-west1
factors,1579181842709485865,1093,1000,google,go,128,europe-west1
factors,1579181843030390505,1406,1272.1281051635742,azure,python,128,westeurope
factors,1579181843540251712,16917,16764.608,aws,node,128,eu-central-1
factors,1579181843635868965,2017,1804.895,ibm,node,128,eu-de
factors,1579181843851508827,2229,2058.608,azure,node,128,westeurope
factors,1579181844631178420,8015,7810.2662563323975,google,python,128,europe-west1
factors,1579181844664220270,8045,7864.5195960998535,aws,python,128,eu-central-1
factors,1579181846834201338,211,59,ibm,go,128,eu-de
factors,1579181846892447239,266,82.7663,ibm,dotnet,128,eu-de
factors,1579181846972560886,347,87.3626,azure,dotnet,128,westeurope
factors,1579181847011018264,383,243.99450000000002,azureWindows,dotnet,128,westeurope
factors,1579181847367016605,742,662.5145,aws,dotnet,128,eu-central-1
factors,1579181847369713670,748,588.611364364624,ibm,python,128,eu-de
factors,1579181847620396708,997,928,aws,go,128,eu-central-1
factors,1579181847705697386,1086,900,google,go,128,europe-west1
factors,1579181848067488886,1443,1229.689598083496,azure,python,128,westeurope
factors,1579181848498327997,6872,6736.918,azureWindows,node,128,westeurope
factors,1579181848532343509,1911,1705.704,ibm,node,128,eu-de
factors,1579181848639364456,7022,6897.151947021484,google,python,128,europe-west1
factors,1579181848871311559,17256,17088.868,google,node,128,europe-west1
factors,1579181849016873086,17398,17257.843,aws,node,128,eu-central-1
factors,1579181849286794912,2663,2469.899,azure,node,128,westeurope
factors,1579181849756286225,8135,7945.9474086761475,aws,python,128,eu-central-1
factors,1579181851765552003,15051,14931.897,google,node,128,europe-west1
factors,1579181851876376537,252,58,ibm,go,128,eu-de
factors,1579181851931500003,304,89.2149,azure,dotnet,128,westeurope
factors,1579181851962424502,334,81.6486,ibm,dotnet,128,eu-de
