Running 1m test @ https://4wr6wy8fnf.execute-api.eu-central-1.amazonaws.com/test/node_matrix
  2 threads and 100 connections
  Thread calibration: mean lat.: 74.463ms, rate sampling interval: 378ms
  Thread calibration: mean lat.: 77.473ms, rate sampling interval: 226ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    49.04ms   12.98ms 155.52ms   83.82%
    Req/Sec    49.59     81.04   222.00     81.56%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   47.10ms
 75.000%   56.80ms
 90.000%   62.85ms
 99.000%   98.18ms
 99.900%  130.62ms
 99.990%  155.65ms
 99.999%  155.65ms
100.000%  155.65ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

      32.735     0.000000            1         1.00
      36.959     0.100000          499         1.11
      38.303     0.200000          980         1.25
      39.679     0.300000         1476         1.43
      41.375     0.400000         1961         1.67
      47.103     0.500000         2453         2.00
      49.183     0.550000         2699         2.22
      50.495     0.600000         2940         2.50
      51.839     0.650000         3186         2.86
      53.663     0.700000         3434         3.33
      56.799     0.750000         3679         4.00
      58.047     0.775000         3799         4.44
      59.199     0.800000         3925         5.00
      59.967     0.825000         4046         5.71
      60.543     0.850000         4167         6.67
      61.535     0.875000         4292         8.00
      62.175     0.887500         4349         8.89
      62.847     0.900000         4411        10.00
      63.711     0.912500         4472        11.43
      64.639     0.925000         4534        13.33
      66.047     0.937500         4595        16.00
      66.751     0.943750         4625        17.78
      67.647     0.950000         4656        20.00
      69.247     0.956250         4686        22.86
      71.807     0.962500         4717        26.67
      77.951     0.968750         4748        32.00
      83.007     0.971875         4763        35.56
      84.223     0.975000         4778        40.00
      86.463     0.978125         4793        45.71
      90.559     0.981250         4809        53.33
      95.871     0.984375         4824        64.00
      96.191     0.985938         4832        71.11
      97.023     0.987500         4840        80.00
      97.663     0.989062         4847        91.43
      98.687     0.990625         4855       106.67
     100.415     0.992188         4862       128.00
     101.375     0.992969         4866       142.22
     101.951     0.993750         4870       160.00
     102.783     0.994531         4874       182.86
     105.151     0.995313         4878       213.33
     105.727     0.996094         4881       256.00
     115.583     0.996484         4883       284.44
     117.375     0.996875         4885       320.00
     120.959     0.997266         4887       365.71
     121.535     0.997656         4889       426.67
     125.311     0.998047         4891       512.00
     125.567     0.998242         4892       568.89
     127.103     0.998437         4893       640.00
     130.495     0.998633         4894       731.43
     130.623     0.998828         4895       853.33
     130.815     0.999023         4896      1024.00
     130.815     0.999121         4896      1137.78
     133.247     0.999219         4897      1280.00
     133.247     0.999316         4897      1462.86
     134.399     0.999414         4898      1706.67
     134.399     0.999512         4898      2048.00
     134.399     0.999561         4898      2275.56
     137.599     0.999609         4899      2560.00
     137.599     0.999658         4899      2925.71
     137.599     0.999707         4899      3413.33
     137.599     0.999756         4899      4096.00
     137.599     0.999780         4899      4551.11
     155.647     0.999805         4900      5120.00
     155.647     1.000000         4900          inf
#[Mean    =       49.040, StdDeviation   =       12.983]
#[Max     =      155.520, Total count    =         4900]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  5902 requests in 1.00m, 3.07MB read
Requests/sec:     98.26
Transfer/sec:     52.30KB
