7,azureWindows,node,1536,westeurope,6196,5742,454,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,6351,6185,166,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,8210,5460,2750,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5570,5366,204,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5387,5238,149,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5461,5279,182,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5445,5191,254,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,39269,12717,26552,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5444,5236,208,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5637,5469,168,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,11941,11631,310,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,7057,6952,105,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,6659,6506,153,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,6011,5890,121,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5701,5566,135,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,11350,11116,234,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5514,5313,201,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,8022,7887,135,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5497,5332,165,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,8386,8163,223,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5502,5327,175,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,8181,7950,231,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5694,5526,168,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,8084,7917,167,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5536,5374,162,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,7479,7296,183,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5549,5343,206,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,6378,6241,137,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5750,5392,358,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5973,5890,83,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5571,5398,173,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5875,5679,196,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5519,5299,220,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,6525,6406,119,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5511,5334,177,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,6024,5425,599,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,6484,6388,96,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5965,5754,211,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,6449,6302,147,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5582,5408,174,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,6573,6453,120,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5474,5301,173,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,6549,6300,249,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5917,5785,132,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,6811,6582,229,Azure (Win) 1536 MB, 1536 MB
7,azureWindows,node,1536,westeurope,5500,5279,221,Azure (Win) 1536 MB, 1536 MB
