6,azure,python,1536,westeurope,1601,1226,375,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1575,1391,184,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1375,1246,129,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1342,1205,137,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1350,1197,153,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1382,1224,158,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1321,1205,116,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1457,1198,259,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1561,1389,172,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1413,1264,149,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1418,1288,130,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1324,1191,133,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1392,1243,149,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1405,1172,233,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1403,1213,190,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1532,1270,262,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1341,1167,174,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1448,1271,177,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1399,1188,211,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1362,1205,157,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1439,1280,159,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1464,1227,237,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1429,1249,180,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1422,1239,183,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1405,1261,144,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1386,1216,170,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1388,1216,172,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1374,1213,161,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1647,1407,240,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1330,1210,120,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1438,1272,166,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1426,1229,197,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1405,1196,209,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1345,1194,151,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1614,1406,208,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1678,1229,449,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1337,1206,131,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1554,1335,219,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1391,1212,179,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1387,1203,184,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1363,1197,166,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1345,1200,145,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1366,1219,147,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1394,1221,173,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1519,1353,166,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1421,1281,140,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1475,1304,171,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1421,1235,186,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1420,1207,213,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1590,1378,212,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1481,1312,169,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1767,1548,219,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1434,1231,203,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1696,1506,190,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1764,1451,313,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1551,1330,221,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1490,1310,180,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1881,1663,218,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1802,1448,354,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1578,1381,197,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1414,1213,201,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1665,1435,230,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1630,1370,260,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1467,1299,168,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1414,1262,152,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1917,1764,153,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1361,1211,150,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1525,1353,172,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1419,1204,215,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1370,1222,148,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1414,1190,224,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1377,1210,167,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1411,1275,136,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1533,1361,172,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1563,1314,249,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1361,1209,152,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1436,1204,232,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1318,1194,124,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1425,1231,194,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1412,1209,203,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1914,1343,571,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1538,1246,292,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1467,1220,247,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1416,1183,233,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1397,1203,194,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1375,1219,156,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1409,1213,196,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1515,1300,215,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1414,1216,198,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1450,1268,182,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1387,1179,208,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1372,1191,181,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1348,1192,156,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1352,1189,163,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1406,1272,134,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1443,1230,213,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1425,1225,200,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1355,1195,160,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1410,1167,243,Azure 1536 MB, 1536 MB
6,azure,python,1536,westeurope,1371,1227,144,Azure 1536 MB, 1536 MB
